date,nasdaq,PIH,FLWS,FCCY,SRCE,FUBC,VNET,TWOU,DGLD,JOBS,EGHT,AAON,DOX,UHAL,MTGE,CRMT,FOLD,BCOM,BOSC,CFFI,CHRW,KOOL,PLCE,JRJC,CHOP,HGSH,HTHT,IMOS,DJCO,SATS,WATT,INBK,FTLB,QABA,GOOG,oil_price,tbonds_rate,sp500
2010-01-25,2210.800049,,2.1700,3.9951,10.9498,7.4176,,,,8.3000,1.2100,5.2979,26.4315,36.7402,,24.1400,3.8600,13.8211,5.0796,13.7810,45.7863,464.0000,29.6684,75.5000,6.4300,3.9500,,2.5390,64.9000,9.6358,,2.9477,,20.2527,,71.97,3.66,1096.7800
2010-01-26,2203.72998,,2.1500,3.9951,10.7872,7.4080,,,,8.1400,1.2100,5.2764,26.2520,35.8669,,22.9300,3.7600,13.8451,5.2400,14.1489,45.4995,448.0000,29.3115,76.0000,6.2200,4.0000,,2.4985,64.5150,9.5900,,2.9477,,20.1478,,71.94,3.65,1092.1700
2010-01-27,2221.409912,,2.1900,3.9951,11.0417,7.5624,,,,8.1150,1.3000,5.6443,26.3417,36.0943,,22.7700,3.9200,13.9471,5.2400,14.1489,45.7863,455.4400,30.3548,76.5000,6.0600,4.0000,,2.4883,64.9499,9.6053,,2.9170,,20.4051,,71.87,3.66,1097.5000
2010-01-28,2179.0,,2.0000,3.8664,10.7448,7.4369,,,,8.1500,1.2000,5.5745,26.1173,35.1574,,23.0600,3.8500,13.9291,5.1600,14.1489,45.0533,444.0000,29.7965,76.2000,6.5000,4.0000,,2.4559,64.9600,9.8495,,2.9170,,20.3450,,71.4,3.68,1084.5300
2010-01-29,2147.350098,,2.0700,3.9274,10.7802,7.4176,,,,7.9950,1.2100,5.5288,25.6596,34.3751,,23.5300,3.7700,14.0370,5.0000,13.8022,45.1250,440.8000,29.1010,74.2000,6.4500,3.9700,,2.4309,64.7500,9.7681,,2.9170,,20.0792,,71.01,3.63,1073.8700
2010-02-01,2171.199951,,2.0600,3.9274,10.7943,7.5042,,,,7.9000,1.2700,5.5181,25.7583,33.6838,,23.4000,3.9400,14.4088,5.1600,14.1489,45.7385,420.0000,30.0345,74.0000,6.3900,4.0000,,2.4309,64.0000,9.7376,,2.9170,,20.0363,,71.02,3.68,1089.1899
2010-02-02,2190.060059,,2.0100,4.0628,10.7307,7.4561,,,,7.9400,1.2600,5.6201,26.6289,33.0016,,23.4100,3.7100,15.3082,5.1200,14.5026,45.7545,438.4000,31.1875,74.7000,6.6700,3.7500,,2.3634,64.2400,9.8139,,2.9170,,19.9762,,73.05,3.67,1103.3199
2010-02-03,2190.909912,,2.0100,4.4217,10.6246,7.4946,,,,8.3650,1.2700,5.5315,26.2071,32.4194,,23.4700,3.7700,15.4401,4.9996,14.8563,42.6627,447.9200,31.4804,73.7000,6.7128,3.9200,,2.3634,64.2400,9.7274,,2.9170,,19.6332,,75.14,3.73,1097.2800
2010-02-04,2125.429932,,1.8600,4.3810,10.2924,7.5716,,,,8.0500,1.2600,5.5100,25.5968,36.4218,,22.8300,3.6100,15.1643,5.2400,14.8493,42.4317,408.0000,32.5328,70.2000,6.4800,4.0500,,2.3465,65.5000,9.6206,,2.9170,,19.3330,,72.73,3.62,1063.1100
2010-02-05,2141.1201170000004,,1.8600,4.4961,10.6638,7.5427,,,,7.8550,1.2600,5.6174,25.3545,38.3593,,23.1000,3.5200,14.7206,5.1600,14.1418,41.7862,480.0000,32.4870,68.5500,6.2720,4.0800,,2.3297,63.8500,9.5646,,2.9170,,19.4445,,69.71,3.59,1066.1899
2010-02-08,2126.050049,,1.8300,4.6045,10.2567,7.5716,,,,7.8600,1.2600,5.5530,25.2737,39.7784,,22.9300,3.4400,15.0983,5.6000,14.1418,41.4994,456.0000,31.6176,71.6000,6.3900,4.0400,,2.1271,64.9700,9.5036,,2.9170,,19.3844,,68.86,3.62,1056.7400
2010-02-09,2150.8701170000004,,1.8600,4.6722,10.3710,7.6197,,,,7.8000,1.2600,5.6255,25.8750,41.9706,,24.3700,3.4900,15.2842,5.4800,14.1135,41.9695,472.0000,32.4412,72.2000,6.5900,4.1000,,2.2284,64.8200,9.5137,,2.9170,,19.4616,,69.76,3.67,1070.5200
2010-02-10,2147.8701170000004,,1.8600,4.7399,10.4638,7.5427,,,,7.8500,1.2600,5.6067,25.7583,41.5976,,23.9200,3.3400,14.6606,5.3996,14.1489,41.3081,464.0000,31.8464,71.3000,6.3300,4.1000,,2.2284,64.8200,9.5951,,2.9170,,19.5388,,70.78,3.72,1068.1300
2010-02-11,2177.409912,,1.8800,4.6587,10.6995,7.4850,,,,8.0500,1.3000,5.6738,26.0186,43.0894,,24.6500,3.7200,15.0923,5.3200,14.1489,42.3121,473.6000,32.0935,72.7000,6.5500,4.0800,,2.1743,64.0000,9.6358,,2.9170,,19.7189,,71.81,3.73,1078.4700
2010-02-12,2183.530029,,1.8500,4.8510,10.7781,7.5235,,,,8.3700,1.3900,5.6765,25.9019,43.7171,,24.4900,3.6200,15.2722,5.5196,14.6866,41.5312,465.7600,31.9562,73.0000,6.4600,4.0800,,2.1608,63.9900,9.7478,,2.9170,,19.6932,,71.55,3.69,1075.5100
2010-02-16,2214.189941,,1.8900,4.8415,10.8924,7.4658,,,,8.7200,1.3600,5.7060,26.0096,45.2635,,24.6600,3.8400,17.1670,5.5200,14.3045,42.0332,488.0000,32.0569,74.1000,6.7270,4.0500,,2.2621,64.1250,9.7986,,2.9170,,20.0534,,73.06,3.66,1094.8700
2010-02-17,2226.290039,,1.9000,4.8334,10.7138,7.4561,,,,9.0900,1.3400,5.7248,26.0276,46.8917,,26.6700,3.9100,17.3829,5.2000,14.1489,42.2324,492.0000,32.2216,73.1000,6.6200,4.0400,,2.3803,64.1300,9.8241,,2.9170,,20.0020,,74.33,3.74,1099.5100
2010-02-18,2241.709961,,1.9300,4.8428,10.8995,7.5620,,,,9.0150,1.3400,5.8242,25.8840,46.9190,,26.4100,3.9600,16.6993,5.2000,14.1489,42.1528,472.0000,32.1484,73.3000,6.7101,4.0400,,2.3631,64.1300,9.7732,,2.7942,,20.1306,,74.49,3.79,1106.7500
2010-02-19,2243.8701170000004,,2.1100,4.8076,10.9852,7.6004,,,,9.1250,1.3600,5.8564,25.9737,47.5739,,26.6100,3.8700,17.1490,4.9200,14.5521,42.6309,464.0000,32.3223,74.0000,6.5400,4.0200,,2.2959,64.5000,9.9106,,2.7942,,20.2078,,75.17,3.78,1109.1700
2010-02-22,2242.030029,,2.0900,4.8415,11.2138,7.5908,,,,9.3750,1.3800,5.8591,26.0276,47.7559,,26.5100,3.8500,16.9751,5.0000,14.1347,43.1568,472.0000,32.3497,71.3000,6.4000,3.9900,,2.3297,65.7000,9.9716,,2.6161,,20.4651,,76.14,3.8,1108.0100
2010-02-23,2213.439941,,2.1700,5.0040,10.8567,7.5139,,,,9.3050,1.3900,5.8296,25.7853,47.5284,,26.3300,3.7600,17.0531,5.2000,14.1347,42.6787,464.0000,32.3772,70.1000,6.2801,4.0000,,2.2956,64.2300,9.9970,,2.6161,,20.3794,,75.75,3.69,1094.6000
2010-02-24,2235.899902,,2.1300,5.0040,10.9138,7.6967,,,,9.1500,1.3300,5.7812,26.0096,47.7559,,26.6300,3.6900,17.8985,5.5200,14.1347,42.7743,472.0000,33.2923,71.2000,6.2100,4.0300,,2.2618,64.5001,10.0479,,2.6161,,20.5972,,75.46,3.7,1105.2400
2010-02-25,2234.219971,,2.0500,5.0108,10.6638,7.6967,,,,9.3750,1.3400,5.6685,25.9648,47.7468,,26.4600,3.5100,17.5088,5.4000,14.1489,42.6229,459.5200,34.4637,71.7000,6.3500,4.0000,,2.2618,65.5000,10.1395,,2.6161,,20.6024,,74.66,3.64,1102.9399
2010-02-26,2238.26001,,2.0300,4.9085,10.6638,7.5427,,,,8.9500,1.3400,5.6497,26.0994,47.6922,,26.4400,3.3100,17.9645,5.6400,14.6299,42.4954,455.8400,34.9670,70.4000,6.3400,4.0500,,2.4309,65.2400,10.2463,,2.6161,,20.4566,,74.6,3.61,1104.4900
2010-03-01,2273.570068,,2.1300,4.9430,10.7424,7.7448,,,,9.0050,1.2908,5.8081,26.5571,47.5648,,26.7600,3.4000,18.7620,5.5600,14.6300,42.6787,463.4400,35.8547,72.5000,6.5400,4.0500,,2.4309,65.0000,9.9818,,2.6161,,20.4651,,75.75,3.61,1115.7100
2010-03-02,2280.790039,,2.1500,4.9430,10.8567,7.9757,,,,9.2250,1.3200,5.8054,26.4315,47.7286,,26.9900,3.3200,18.0844,5.7600,13.9013,42.3998,464.0000,36.4495,71.5000,6.6700,4.1000,,2.4309,65.0000,9.9920,,3.0705,,20.6281,,75.51,3.62,1118.3101
2010-03-03,2280.679932,,2.1500,5.0514,10.9281,7.9853,,,,9.0895,1.3000,5.7866,26.2430,47.3101,,26.4900,3.2000,17.5448,5.6000,14.2904,42.0093,456.0000,36.4037,71.8000,6.9290,4.1800,,2.2284,66.2500,10.0734,,3.0705,,20.4908,,76.52,3.63,1118.7900
2010-03-04,2292.310059,,2.1700,4.9837,11.2352,8.1585,,,,9.1000,1.3100,5.7920,26.3686,47.3465,,26.5000,3.2000,18.2463,5.5200,13.9013,42.1695,456.0000,37.2823,71.8000,6.9900,4.2200,,2.3972,68.0000,10.0937,,3.0705,,20.4995,,76.42,3.61,1122.9700
2010-03-05,2326.350098,,2.2600,5.3832,11.5709,8.1286,,,,9.2300,1.2800,5.7812,26.5661,49.2295,,26.7100,3.2100,18.3243,5.4400,13.9013,42.6338,461.3600,37.6575,72.3000,7.0999,4.3100,,2.5660,67.3700,10.4346,,3.0705,,21.0398,,77.27,3.69,1138.7000
2010-03-08,2332.209961,,2.3600,5.4983,11.6281,7.9757,,,,9.1950,1.2600,5.7812,26.5481,48.3653,,26.8000,3.1200,18.2643,5.4000,14.1454,42.6899,463.9200,37.5293,77.9000,7.2400,4.4300,,2.3634,67.0000,10.4651,,3.0705,,20.9626,,77.86,3.72,1138.5000
2010-03-09,2340.679932,,2.5100,5.5592,11.7638,7.9660,,,,9.0600,1.2900,5.7893,27.0597,48.4472,,26.2600,3.3000,18.4082,5.3996,14.5804,42.7459,463.8400,37.4470,81.6000,7.2900,4.4300,,2.3638,68.0400,10.5058,,3.0705,,20.9455,,77.38,3.71,1140.4500
2010-03-10,2358.949951,,2.4600,6.0942,11.7780,7.9276,,,,9.0950,1.3100,5.8000,27.3738,48.4745,,26.3200,3.3200,18.8339,5.4000,14.3258,42.9701,464.0000,39.3321,83.1000,7.7800,4.5000,,2.4647,69.0000,10.5363,,3.0705,,21.1389,,77.8,3.73,1145.6100
2010-03-11,2368.459961,,2.5700,6.1334,11.9852,7.8698,,,,9.0950,1.3000,5.8242,27.3918,49.2840,,26.0300,3.4000,19.7453,5.4000,14.6441,42.8020,456.0000,38.2614,78.6000,7.7900,4.5200,,2.4647,69.7100,10.5160,,3.0705,,21.4001,,77.76,3.73,1150.2400
2010-03-12,2367.659912,,2.5800,5.3493,11.8995,7.9179,,,,9.1800,1.3100,5.8269,27.3200,49.0839,,25.8000,3.4300,20.2430,5.7200,14.6441,43.1302,454.3200,38.8563,79.3000,7.6000,4.6000,,2.4985,69.7100,10.2260,,3.0705,,21.3143,,77.74,3.71,1149.9900
2010-03-15,2362.209961,,2.5800,5.3832,11.8995,7.7063,,,,9.1400,1.2700,5.6416,27.6610,49.5296,,25.2800,3.3700,18.7080,5.8000,14.4293,43.1382,464.0000,39.0942,77.9000,7.3701,4.5500,,2.3972,69.6000,10.1853,,3.0705,,21.3142,,76.24,3.71,1150.5100
2010-03-16,2378.01001,,2.5900,5.4170,11.9566,7.8410,,,,9.1350,1.2900,5.6523,27.5085,50.0481,,25.3300,3.3200,18.6121,5.6776,14.5009,44.2591,496.0000,39.4237,79.7000,7.4100,4.5400,,2.4647,69.5000,10.2921,,3.0705,,21.4687,,76.62,3.66,1159.4600
2010-03-17,2389.090088,,2.5500,5.7014,12.0209,7.6967,,,,9.0950,1.2600,5.7624,27.3649,49.3022,,25.3600,3.3600,19.5175,5.7600,14.5009,44.5794,512.0000,39.7623,82.2000,7.7400,4.6300,,2.4309,69.5000,10.2006,,3.0705,,21.8804,,78.25,3.65,1166.2100
2010-03-18,2391.280029,,2.5100,5.9587,12.0923,7.7832,,,,9.0500,1.2600,5.7759,27.0148,48.7837,,25.2200,3.3100,18.9119,5.8000,14.2145,45.2999,512.0000,39.6067,81.8000,7.5499,4.6700,,2.4985,69.5000,10.1599,,3.5004,,21.7689,,77.9,3.68,1165.8300
2010-03-19,2374.409912,,2.7200,5.8165,12.8994,7.8410,,,,9.0450,1.2500,5.8296,26.9700,49.7571,,24.7200,3.3300,19.1385,5.6000,13.9638,45.3160,527.6000,40.1009,77.4000,7.1600,4.7100,,2.0258,69.5000,10.2260,,3.5004,,21.8118,,77.18,3.7,1159.9000
2010-03-22,2395.399902,,2.6800,5.6879,13.1994,7.7832,,,,9.0250,1.3300,5.9048,27.1046,49.7571,,25.0600,3.3300,19.1277,5.4000,13.9638,45.0197,592.0000,40.6316,76.3000,7.1000,4.7100,,2.2993,69.5000,10.0683,,3.0705,,22.1633,,76.75,3.67,1165.8101
2010-03-23,2415.23999,,2.6900,5.3900,13.2066,7.8025,,,,9.0500,1.3200,5.9934,27.3918,49.7934,,25.3000,3.3100,20.2010,5.3600,13.9638,45.1798,616.0000,41.1899,76.0000,7.2500,4.6900,,2.3972,69.5000,10.0479,,3.0705,,22.2320,,77.54,3.69,1174.1700
2010-03-24,2398.76001,,2.5100,5.3832,13.1351,7.8025,,,,9.0500,1.4000,5.9289,27.3290,49.3932,,24.7000,3.2600,20.2070,5.3600,13.7848,44.9316,573.6800,40.3662,76.5000,7.3400,4.8000,,2.4644,65.9000,10.0123,,4.2987,,22.0519,,76.9,3.84,1167.7200
2010-03-25,2397.409912,,2.5100,5.4170,12.8351,7.9372,,,,9.0100,1.4600,5.8672,27.4815,49.1385,,24.5600,3.3300,19.9072,5.3600,14.1786,44.5554,576.0000,40.6682,76.1000,7.5200,4.8500,,2.4309,68.9660,10.0072,,4.2987,,22.0777,,77.03,3.91,1165.7300
2010-03-26,2395.1298829999996,,2.5200,5.4170,12.6352,7.9372,,,,9.0200,1.4100,5.9074,27.5713,49.7662,,24.6300,3.3800,20.0392,5.3200,13.6094,44.4833,600.0000,41.0160,75.0000,7.5700,4.8300,3.3251,2.4414,68.9700,10.0734,,4.2987,,21.8527,,76.8,3.86,1166.5900
2010-03-29,2404.360107,,2.5500,5.4374,12.5852,7.8794,,,,9.0050,1.3900,5.9101,27.1495,50.8941,,24.7700,3.3600,20.6088,5.4800,14.6441,44.9076,584.0000,41.5285,75.2990,7.7300,4.8600,3.5233,2.6335,68.3400,10.0530,,4.2987,,21.7260,,77.77,3.88,1173.2200
2010-03-30,2410.689941,,2.5800,5.3832,12.5709,7.6967,,,,9.0500,1.3800,6.1303,27.1943,50.5212,,24.5900,3.3800,20.5009,5.5200,14.5940,45.0117,576.0000,41.6108,75.6000,7.7200,4.8600,3.4564,2.5322,66.5600,10.1802,,4.2987,,21.7603,,78.21,3.88,1173.2700
2010-03-31,2397.959961,,2.5100,5.3493,12.5352,7.7448,,,,8.9950,1.4500,6.0739,27.0238,49.3841,,24.1200,3.1900,20.7467,5.5200,14.0605,44.7155,560.0000,40.7689,78.4000,7.6200,4.8300,3.5783,2.4647,66.7800,10.3176,,4.3601,,21.8117,,78.7,3.84,1169.4301
2010-04-01,2402.580078,,2.4800,5.3493,12.3709,7.9564,,,,8.9700,1.4200,6.0927,27.1764,48.9293,,25.0300,3.2800,20.9206,5.5200,14.6441,44.5794,548.2400,41.4003,76.7480,7.6400,4.8500,3.8219,2.5457,66.7800,10.2463,,4.3601,,21.7260,,79.89,3.89,1178.1000
2010-04-05,2429.530029,,2.5900,5.3493,12.7851,7.8987,,,,9.0225,1.5100,6.1948,27.3918,50.4575,,24.6700,3.3000,20.9626,5.5600,14.3219,44.5634,552.0000,41.8670,76.8000,7.7200,4.8600,4.0895,2.6335,68.8750,10.3837,,4.3601,,21.8975,,81.27,4.01,1187.4399
2010-04-06,2436.810059,,2.6300,5.3493,12.7280,7.9372,,,,9.0250,1.5300,6.1169,27.4636,51.1852,,24.4400,3.3000,20.8366,5.6400,14.3219,44.2591,566.8800,42.0867,76.9000,7.6700,4.8600,4.0345,2.7010,68.8800,10.5262,,4.3601,,22.4722,,82.55,3.98,1189.4399
2010-04-07,2431.159912,,2.6900,5.2816,12.8851,7.9372,,,,9.0150,1.5400,6.1088,27.1495,51.0124,,24.4900,3.2700,20.3210,5.6800,14.3219,44.1550,568.8000,41.8030,75.7000,7.5600,4.8800,4.0011,2.7686,67.5000,10.5058,,4.3601,,22.4636,,82.36,3.89,1182.4500
2010-04-08,2436.810059,,2.7400,5.3155,12.8709,7.9564,,,,9.0000,1.5500,6.0390,27.3110,51.5581,,24.3500,3.2300,20.9805,5.6400,14.3219,44.5153,576.0000,41.8945,77.0000,7.6100,4.8600,3.8673,2.9036,67.5000,10.5262,,4.3601,,22.6094,,81.6,3.91,1186.4399
2010-04-09,2454.050049,,2.8400,5.3155,12.5923,7.9660,,,,9.5500,1.5500,6.0739,27.6880,51.2216,,23.7800,3.2800,20.5368,5.6400,14.3219,45.1959,584.0000,41.6108,76.8000,7.6400,4.8700,3.8792,3.1734,69.0000,10.1141,,4.3601,,22.5666,,81.97,3.9,1194.3700
2010-04-12,2457.8701170000004,,3.0300,6.0942,12.6423,8.3605,,,,9.8450,1.5300,6.2297,27.6521,51.4854,,23.7500,3.3200,20.2850,5.5596,14.3219,45.1879,630.4000,41.6291,75.7000,7.5200,4.8300,3.8673,3.1697,69.0000,10.0428,,4.3601,,22.6609,,82.2,3.87,1196.4800
2010-04-13,2465.98999,,3.1600,6.0739,12.6637,8.4759,,,,9.6800,1.5200,6.2001,27.7777,52.2949,,23.1900,3.3000,19.7573,5.4800,14.0856,45.3079,632.0000,42.5808,75.5000,7.5500,4.7500,3.7765,3.1744,70.0000,9.9869,,4.3601,,22.6660,,81.52,3.84,1197.3000
2010-04-14,2504.860107,,3.4700,6.2709,13.2066,8.5337,,,,9.6900,1.4800,6.3022,28.1098,54.7146,,23.9800,3.3000,19.7873,5.5600,14.6298,46.2287,639.9200,44.3653,75.8000,7.5900,4.7500,3.5950,3.1940,70.0000,9.9665,,4.3601,,23.1670,,82.63,3.88,1210.6500
2010-04-15,2515.689941,,3.3700,5.6337,13.1280,8.7068,,,,9.5050,1.5100,6.3317,27.9482,56.3701,,23.7800,3.2900,19.0678,5.7200,14.4508,47.1814,632.0000,44.9419,76.0000,7.4900,4.7400,3.7216,3.3088,71.0000,10.0530,,4.3601,,23.3042,,83.28,3.86,1211.6700
2010-04-16,2481.26001,,3.0900,5.6269,13.1351,8.6587,,,,9.3100,1.5000,6.3344,27.4815,55.7606,,23.7300,3.2600,18.9778,5.3600,14.5009,46.7411,624.0000,44.3013,74.9000,7.3800,4.6100,3.6786,3.3257,70.0000,10.0327,,4.3601,,22.8753,,82.86,3.79,1192.1300
2010-04-19,2480.110107,,3.1700,5.4170,13.3423,8.6395,,,,9.1350,1.4900,6.3532,27.3559,55.5696,,23.6600,3.2600,18.4022,5.5600,14.8589,46.9412,584.0000,43.4136,74.5000,6.9700,4.9000,3.9294,3.2142,71.0000,9.9004,,4.3601,,22.8153,,80.89,3.83,1197.5200
2010-04-20,2500.310059,,3.1500,5.4983,13.3923,8.6684,,,,9.2500,1.4800,6.3720,27.7418,55.9153,,24.1300,3.3000,18.7200,5.6400,14.9878,47.1574,580.0000,43.6424,77.9000,7.1281,4.9000,3.9509,3.8152,71.0000,10.0174,,4.3601,,23.2098,,81.83,3.82,1207.1700
2010-04-21,2504.610107,,3.1200,5.5186,13.1637,8.6972,,,,9.1500,1.4800,6.1303,27.8136,57.2343,,24.8600,3.3000,18.1684,5.3200,15.1955,48.0381,592.0000,44.1000,80.2720,7.1100,4.8000,3.8291,3.8490,71.0000,9.8699,,4.3601,,23.6730,,82.01,3.77,1205.9399
2010-04-22,2519.070068,,3.2000,5.8572,13.3566,8.7068,,,,8.6000,1.4800,6.3612,27.9931,56.3974,,25.7200,3.3000,18.3782,5.4800,15.3960,49.2086,592.0000,45.0242,80.0000,7.1000,4.7200,3.9031,3.8490,71.1300,9.9767,,4.3601,,24.0075,,82.36,3.8,1208.6700
2010-04-23,2530.149902,,3.3100,5.8572,13.5637,8.8319,,,,9.5500,1.4600,6.4311,28.2893,56.8795,,25.8000,3.3000,18.7020,5.6000,15.3960,49.3031,592.0000,44.8961,79.8000,7.0800,4.7500,3.9557,4.1529,72.5000,10.0327,,4.3601,,24.1019,,83.01,3.84,1217.2800
2010-04-26,2522.949951,,3.3600,5.9113,13.6780,8.5721,,,,10.2700,1.4700,6.3344,28.4867,57.3798,,26.0100,3.2900,18.2763,5.4400,14.7873,48.9588,633.8400,45.4543,78.5000,7.1100,4.7000,3.9390,4.7268,72.9850,9.9665,,5.6805,,23.5186,,83.91,3.83,1212.0500
2010-04-27,2471.469971,,3.2000,5.7962,13.6851,8.6203,,,,10.1500,1.3500,6.2431,28.0470,55.8971,,26.0100,3.2100,18.2643,5.4400,15.2564,48.2543,632.0000,44.4569,76.4000,7.0100,4.6500,3.8816,4.6931,69.5000,9.7427,,6.2946,,23.2356,,83.03,3.71,1183.7100
2010-04-28,2471.72998,,3.0200,5.7962,13.8422,8.6587,,,,9.9750,1.3400,6.4633,28.0649,56.0335,,25.6100,3.2100,18.3602,5.2800,15.2170,48.4865,624.8000,43.8254,74.8000,6.8600,4.6500,3.7264,5.0645,69.9015,9.7681,,6.2946,,23.0752,,82.13,3.8,1191.3600
2010-04-29,2511.919922,,3.1000,5.6947,14.2851,8.6587,,,,10.0450,1.3900,6.5895,28.9265,57.7618,,26.0000,3.3100,18.3302,5.3596,15.4533,48.9588,616.0800,44.2372,76.3000,7.0100,4.6200,3.6141,6.2799,71.0400,9.8444,,6.7551,,23.6387,,83.59,3.76,1206.7800
2010-04-30,2461.189941,,2.8600,5.7556,13.6637,8.6106,,,,10.0800,1.3900,6.4848,28.6662,56.8067,,25.3300,3.2500,17.5687,5.3200,15.0738,48.2943,616.0000,41.9311,75.0000,6.9600,4.5700,3.6045,6.2462,71.3100,9.7732,,7.0622,,23.1069,,84.13,3.69,1186.6899
2010-05-03,2498.73999,,2.8300,5.7556,14.3279,8.6539,,,,10.0546,1.4100,6.5680,28.5226,57.6072,,26.1500,3.2500,18.2223,5.2396,14.3505,49.4552,640.0000,41.9494,75.5000,6.9600,4.5830,3.6069,5.6384,71.0000,9.7885,,6.1717,,23.0983,,84.36,3.72,1202.2600
2010-05-04,2424.25,,2.7200,5.7556,13.4860,8.5625,,,,9.9300,1.2300,6.3129,28.2534,54.9693,,25.2800,3.2100,16.7952,5.0000,13.9996,48.5986,640.0000,41.2539,72.6000,6.5000,4.4900,3.4732,5.1658,71.2600,9.5443,,5.8340,,22.6180,,84.16,3.63,1173.6000
2010-05-05,2402.290039,,2.6300,5.7488,13.7019,8.4663,,,,9.5000,1.3300,6.0605,27.9123,54.0687,,24.1000,3.1700,17.2389,5.0000,14.0354,48.6066,639.2000,40.7597,71.6000,6.2400,4.3900,3.3681,5.3008,71.0000,9.4629,,4.4523,,22.5151,,81.12,3.58,1165.8700
2010-05-06,2319.639893,,2.6500,5.6743,13.1046,8.3894,,,,9.3200,1.2800,5.9182,27.3200,51.5127,,23.5900,3.0500,16.6453,5.0800,14.6799,47.3656,608.0000,39.2040,68.2000,6.1300,4.2400,3.3346,5.3683,71.2500,9.3509,,5.2199,,21.8461,,78.52,3.41,1128.1500
2010-05-07,2265.639893,,2.5500,5.6743,12.5936,8.3220,,,,10.2200,1.2100,5.7839,26.7546,47.6376,,23.0200,2.7900,16.8072,5.0400,14.4651,46.3007,532.0000,37.6758,68.8000,6.1900,4.2000,3.4111,5.0982,72.0000,9.1830,,5.2199,,21.2886,,76.41,3.45,1110.8800
2010-05-10,2374.669922,,2.8300,5.6743,13.6659,8.5625,,,,10.0500,1.2200,6.1733,27.6162,51.0942,,24.3800,3.0100,17.8925,5.0000,14.9520,48.5825,536.0000,40.2198,71.1000,6.7800,4.2800,3.6189,6.1786,71.0000,9.9258,,5.5269,,22.3350,,78.08,3.57,1159.7300
2010-05-11,2375.310059,,2.8400,5.6337,14.1120,8.5144,,,,9.9500,1.2100,6.2673,27.6610,52.9044,,25.9100,3.1000,17.5328,5.0800,14.0426,48.5825,519.9200,40.5310,70.1000,6.6801,4.2800,3.5305,6.1786,72.0000,10.4600,,5.5269,,22.6523,,77.53,3.56,1155.7900
2010-05-12,2425.02002,,3.1500,5.5389,14.4719,8.7934,,,,10.2750,1.2199,6.4901,27.9123,55.9244,,26.6500,3.3000,18.0784,4.9596,14.1786,49.0149,520.0000,41.7664,70.8000,6.9200,4.3300,3.5042,6.4825,71.0000,10.4295,,5.8340,,23.0040,,78.29,3.56,1171.6700
2010-05-13,2394.360107,,2.8700,5.5389,14.3279,8.7068,,,,10.2250,1.2500,6.4982,27.9752,54.5690,,26.6100,3.3000,16.8432,5.0400,13.7060,48.5185,520.0000,39.5609,69.8000,6.8000,4.6000,3.5090,6.0098,71.0000,10.4142,,6.1410,,22.8239,,78.43,3.55,1157.4399
2010-05-14,2346.850098,,2.7700,5.6879,14.2200,8.5529,,,,10.2338,1.2000,6.4794,27.4815,53.5320,,25.8700,3.2100,16.5134,5.0400,13.7490,47.7259,495.2000,38.8288,69.3000,6.5400,4.5600,3.5042,5.7735,70.0200,10.4041,,6.1410,,22.4122,,75.95,3.44,1135.6801
2010-05-17,2354.22998,,3.0100,5.5389,13.9897,8.5144,,,,10.2500,1.2000,6.6835,27.9034,54.2507,,25.5700,3.2800,15.9498,5.0400,13.7132,47.8460,486.0000,39.2955,68.8000,6.3300,4.6400,3.5807,5.9085,71.0000,10.4549,,6.1103,,22.2921,,73.25,3.47,1136.9399
2010-05-18,2317.26001,,2.8300,5.5931,14.1408,8.4663,,,,10.2000,1.2100,6.6620,27.5803,52.7498,,24.9000,3.2200,16.4864,5.0360,13.6058,47.4136,504.0000,38.3255,68.3000,6.1000,4.7300,3.5950,5.5709,71.0000,10.5007,,6.6016,,22.0090,,72.77,3.38,1120.8000
2010-05-19,2298.3701170000004,,2.8500,5.4915,14.0545,8.3605,,,,10.1200,1.2200,6.6244,27.7777,52.5587,,24.6000,3.1700,15.8299,5.0400,13.4268,47.5097,480.0000,37.9778,65.2000,5.8700,4.7200,3.4636,6.2799,71.0000,10.3074,,6.2946,,21.7860,,70.57,3.36,1115.0500
2010-05-20,2204.01001,,2.6900,5.3155,13.2125,7.8602,,,,9.3250,1.1400,6.3827,26.6738,47.4830,,24.3500,2.9900,15.0575,4.8396,14.2037,45.6602,480.0000,38.9752,62.5000,5.3000,4.6900,3.4397,5.5371,70.0000,10.0428,,6.2946,,20.6624,,69.64,3.25,1071.5900
2010-05-21,2229.040039,,2.7100,5.4848,13.5147,8.0911,,,,9.3750,1.1700,6.4498,26.7097,47.8468,,24.1500,2.9200,14.9364,4.9196,13.3193,46.5810,472.0000,40.3296,63.3010,5.8300,4.5500,3.4087,5.5371,70.1000,9.8393,,5.9875,,20.9798,,68.47,3.2,1087.6899
2010-05-24,2213.550049,,2.7100,5.4848,13.2269,7.9083,,,,9.7100,1.1700,6.2807,26.6289,47.1555,,24.0500,2.9900,15.3981,4.9196,12.4400,45.9004,480.0000,39.7897,68.0000,5.8700,4.5700,3.4373,5.4700,70.8000,9.8902,,5.5269,,20.4737,,68.59,3.23,1073.6500
